status,id,intervention_id,school_id,student_id,scheduled_date,scheduled_start_time,scheduled_duration_minutes,actual_date,actual_start_time,actual_duration_minutes,cancellation_reason,delivered_by,location,modality,group_size,fidelity_checklist,fidelity_score,fidelity_notes,student_engaged,engagement_notes,session_notes,skills_practiced,homework_assigned,parent_communication,created_at,updated_at,created_by
scheduled,400503f1-f54c-4738-3cc1-6ce269bfe189,9fb97d7d-c648-45dd-decd-8fba34ef4c41,b1160aa4-615e-46be-c33f-53b664f1618f,b913d05c-d452-4b8d-58bc-5af42ecc92ad,2026-01-18T10:01:05.803Z,sample_text_6464,23,2025-06-09T01:10:51.726Z,sample_text_3166,197,sample_text_3972,2fd3b0e9-a8a5-42ef-ecf1-96898dccef87,sample_text_7493,in_person,117,sample_text_3524,918.97,sample_text_3373,false,sample_text_2757,sample_text_9484,sample_text_9970,sample_text_5327,false,2025-08-22T03:06:43.818Z,2025-07-17T17:53:32.293Z,5b22fa71-538f-4f40-5599-52754e6eb443
completed,882565a3-8ac5-4d72-ee34-c7214664e1a2,6fb8d879-d8bc-47e9-d75c-868c65e4b80e,b017f20d-2b75-45dd-64d2-722f145a78d0,7e33c19d-304d-44cf-6308-c84646b5b9b6,2025-08-31T18:53:46.552Z,sample_text_2829,659,2025-08-22T01:00:24.346Z,sample_text_1225,144,sample_text_1425,1f944d7a-c145-4606-b226-ca59addffefd,sample_text_1901,virtual,523,sample_text_4402,857.12,sample_text_8322,false,sample_text_5304,sample_text_4421,sample_text_1577,sample_text_8796,true,2025-06-13T15:51:28.932Z,2026-03-26T07:40:30.811Z,8a0aa082-f148-423d-fd6f-c28d86c0215a
completed,40e37643-4c62-4b1b-76eb-b9ddaaf9bedf,a9d01c6e-83df-4c25-d0c3-0543543bbe63,1eca3985-996e-497f-4644-294968d742b8,19b0ce65-5cea-46af-9685-0855cb090984,2025-07-26T09:47:03.921Z,sample_text_576,471,2026-03-26T21:47:13.968Z,sample_text_4521,619,sample_text_7746,cf7e2aea-c07d-4ed1-1fc0-69c3d64d741c,sample_text_725,in_person,836,sample_text_3473,869.24,sample_text_5379,true,sample_text_9781,sample_text_3376,sample_text_4176,sample_text_7556,true,2025-09-02T17:10:34.489Z,2025-07-10T12:33:20.468Z,65b719d4-a6d4-4c9f-1165-ea0ebe168811
completed,87af8580-9232-4368-054e-579ab13f57e4,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,a41d4030-6171-4181-a953-5d0104c592fd,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,2026-04-04T17:12:37.500Z,sample_text_3101,14,2025-12-08T06:10:08.813Z,sample_text_9944,500,sample_text_5338,9b6a74d9-b351-48c9-fd99-3ea43ff586df,sample_text_9731,in_person,932,sample_text_2722,668.71,sample_text_7861,false,sample_text_3501,sample_text_4442,sample_text_584,sample_text_7663,true,2025-11-16T21:09:21.472Z,2025-04-16T14:04:30.339Z,d1707a15-e071-4bbb-65ff-4dfa7f902567
completed,b47ed136-38ca-4d10-df9e-106ce73dff23,a27d74e2-2d9c-4728-84c3-cf4dbccaa5ee,e112e16e-d7d4-47de-a1f6-038db1f702ae,26241fc8-1326-4f27-2a84-eb284a0bd4ba,2025-10-30T14:02:05.610Z,sample_text_9386,256,2025-10-20T15:49:51.466Z,sample_text_8765,691,sample_text_4098,b8378524-c3b6-4652-6983-adbddb7aa9dd,sample_text_5253,virtual,404,sample_text_7205,438.66,sample_text_5686,true,sample_text_1954,sample_text_9748,sample_text_556,sample_text_8076,false,2026-01-24T04:49:39.398Z,2025-12-21T14:07:59.560Z,7275a4a2-65a3-47ed-3d1e-7026f453021d
partial,e320ff65-55e8-407e-75f7-dc675408688c,093f659d-b7ea-45cd-f8d9-33ac23698fa0,b017f20d-2b75-45dd-64d2-722f145a78d0,83c0f5a4-11a8-4b1f-5064-e6047d878674,2025-09-04T22:09:39.149Z,sample_text_4470,159,2025-05-28T12:20:08.704Z,sample_text_6252,186,sample_text_9800,54566fd8-2ce9-43f1-d9c4-3262fe0540e9,sample_text_3271,in_person,550,sample_text_1369,460.33,sample_text_1381,true,sample_text_9986,sample_text_5895,sample_text_3603,sample_text_4599,false,2026-01-11T20:37:46.661Z,2025-11-01T06:20:25.644Z,af45888d-3cda-415b-1d81-91022a417bde
completed,08e19c5d-7fff-4da4-fa11-4e451f8c2d8d,56ce6d7a-11a7-4010-eed8-0ac222e7299e,eb97341d-2385-4175-9a86-c3256608e18e,5354d00b-34f0-4a88-58d4-8decde6ce2ee,2026-01-24T02:23:51.924Z,sample_text_4257,184,2025-09-24T14:19:51.761Z,sample_text_8141,799,sample_text_4982,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,sample_text_5533,virtual,104,sample_text_9272,45.62,sample_text_2190,false,sample_text_568,sample_text_6366,sample_text_9063,sample_text_4497,false,2025-07-06T06:10:57.734Z,2025-08-12T18:02:18.721Z,f1f1b656-b2d4-47c0-837f-3221be4d02cd
cancelled,bbe8896f-f460-4d6a-2dab-25e40c1b8af5,92cf908b-38ac-4b5d-0803-1a8f60b5c6b9,7d85b267-ac94-499b-94c1-eff3632a4d8b,cd416869-1efc-4398-0a2a-903b79ed2d98,2026-02-22T11:35:29.188Z,sample_text_4670,725,,sample_text_5756,,sample_text_3704,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90,sample_text_4470,in_person,15,sample_text_2754,,sample_text_3830,false,sample_text_2628,sample_text_5265,sample_text_4287,sample_text_8514,true,2025-04-19T03:40:13.331Z,2025-08-15T23:16:05.850Z,db60da3b-65f5-43f8-0cf6-3a1af6e416bd
completed,e5f20720-e08f-49cf-c645-757c0f527def,31fb5354-049b-46e1-41fa-bbca63b07359,c0b731c7-72d6-4cbc-7d82-0603fe27478a,4ca4247e-c61f-4837-bf77-9c36a300d1a6,2025-06-10T10:36:01.075Z,sample_text_1107,644,2025-08-11T02:21:00.985Z,sample_text_3479,954,sample_text_5861,d9edb57f-a55c-4a07-df66-d6f8356c9964,sample_text_9228,hybrid,659,sample_text_2944,67.93,sample_text_6035,true,sample_text_1327,sample_text_5714,sample_text_3600,sample_text_2105,true,2026-03-20T11:14:03.643Z,2025-04-21T14:32:26.225Z,9b6a74d9-b351-48c9-fd99-3ea43ff586df
cancelled,dae2bd17-3124-4e9b-a345-5d366e651a17,6f646e24-7167-4f14-1525-7476ae2c26ef,94519cc1-bdc7-4549-769e-8964efcea7c6,60bb9abd-ad4f-43fe-d09e-d416a48001a5,2025-08-31T11:12:30.933Z,sample_text_2564,441,,sample_text_7371,,sample_text_3983,d1707a15-e071-4bbb-65ff-4dfa7f902567,sample_text_2045,in_person,661,sample_text_597,,sample_text_7531,true,sample_text_4618,sample_text_9471,sample_text_9388,sample_text_2125,false,2025-06-14T00:42:14.085Z,2025-10-01T09:57:57.578Z,59b39d5f-196d-4a89-1b1d-30029759628a
completed,87416d9b-e108-4056-5f0d-dce434ab9b06,01063723-1de5-41a1-e5d1-0089f90f19b6,314cdd92-266e-488d-cf88-6e18f6db8ca6,a37257b2-9391-4433-6110-687c09f379ec,2025-08-12T02:15:28.406Z,sample_text_9775,531,2025-12-11T19:01:54.973Z,sample_text_702,971,sample_text_4809,9b6a74d9-b351-48c9-fd99-3ea43ff586df,sample_text_7978,in_person,129,sample_text_3070,773.22,sample_text_6443,true,sample_text_1154,sample_text_7959,sample_text_5524,sample_text_7728,true,2025-06-23T23:08:57.263Z,2025-05-06T08:21:30.545Z,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a
cancelled,b4780d20-c18c-4b89-9078-64847edf5d26,92cf908b-38ac-4b5d-0803-1a8f60b5c6b9,1c4d8e9f-05af-4567-fc15-60738335dd73,8ec11999-7a20-466e-84f7-f134e29d20eb,2026-01-24T01:20:42.860Z,sample_text_547,478,,sample_text_7885,,sample_text_8609,234b0627-79ac-4de2-9e5f-3deaab1f438f,sample_text_6619,virtual,33,sample_text_251,,sample_text_1914,true,sample_text_9995,sample_text_2189,sample_text_6408,sample_text_5491,false,2025-12-10T04:20:24.274Z,2026-01-24T12:57:47.678Z,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7
completed,39bad812-13f9-422c-3d2e-089bfdf795c2,53916321-ba31-43c5-4662-702e1f8fc3b9,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,7b4e9cee-f4ce-4983-6f42-9424ff347d5a,2026-01-03T09:12:20.168Z,sample_text_1233,317,2025-06-03T19:23:04.610Z,sample_text_1574,601,sample_text_3526,b68d9d85-277a-4f14-1564-cbb9598388f9,sample_text_6619,in_person,213,sample_text_1403,917.45,sample_text_9578,true,sample_text_6112,sample_text_4107,sample_text_2452,sample_text_2680,false,2025-12-14T07:26:27.906Z,2025-05-16T05:57:25.678Z,13815186-454f-4056-c0e4-2d163f76617d
partial,623dbbbe-0775-4470-e333-ca6850da71cb,aafbdce4-b166-4344-e700-6fcd4aaa8f29,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,152072c0-f075-4a77-bebe-aaa40d5c36c5,2025-08-03T06:31:42.405Z,sample_text_6806,129,2025-08-04T02:42:23.856Z,sample_text_2369,467,sample_text_2240,621e454c-d590-4953-4dc4-27d658cef254,sample_text_3808,in_person,397,sample_text_6143,13.83,sample_text_5321,false,sample_text_3606,sample_text_4816,sample_text_3343,sample_text_4208,false,2025-08-23T07:02:22.156Z,2025-10-12T20:53:32.887Z,6a49f986-fadb-4bcd-512c-c56d68c9b08b
scheduled,4170970f-a74f-4004-502a-eb6e0944d007,8445b8d0-fa6a-4454-0ffa-e73de69b3697,baeb778f-0236-4ea0-497b-a0d46e5c6619,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,2025-07-05T06:18:23.874Z,sample_text_2822,982,2025-08-29T06:49:56.721Z,sample_text_5403,877,sample_text_5295,367ec86b-33cc-4e1c-99be-6d4f3680b591,sample_text_7575,in_person,820,sample_text_2249,420.16,sample_text_3681,true,sample_text_4698,sample_text_6944,sample_text_8303,sample_text_4251,false,2025-08-12T03:32:06.653Z,2026-03-25T10:42:21.032Z,e4b1ae0d-39bf-42a5-dfb9-7a9275ba3f82
completed,43f77393-e3e1-4344-5930-71fec80b7285,8445b8d0-fa6a-4454-0ffa-e73de69b3697,16c0f045-ad9e-4d23-8922-374a2534b914,6ca9565d-394f-4984-5af6-b337411ec843,2025-06-14T04:11:10.895Z,sample_text_8998,260,2026-01-10T10:05:44.554Z,sample_text_2959,672,sample_text_5816,074f3f9d-1d98-495a-36ce-ea4c10de32e7,sample_text_4382,hybrid,571,sample_text_7025,78.13,sample_text_1338,false,sample_text_9023,sample_text_4700,sample_text_4333,sample_text_4014,true,2025-05-19T21:13:00.144Z,2025-04-24T23:30:16.028Z,2f694710-7063-42cd-b6b6-33ab87581536
completed,cc39d7f8-1b95-465b-d05b-ddd506eaf5a9,6d2954e1-a294-4f4c-a73e-cd9374c16466,1c4d8e9f-05af-4567-fc15-60738335dd73,2f04b13c-c50c-4de2-5f7d-f7ef75d312f1,2025-12-30T00:18:43.786Z,sample_text_9536,352,2025-07-24T06:16:50.374Z,sample_text_4203,470,sample_text_3504,b941f6ec-4ce0-4310-9221-6be0482727a0,sample_text_6118,virtual,747,sample_text_6994,729.38,sample_text_9097,false,sample_text_2651,sample_text_7692,sample_text_8925,sample_text_8650,true,2026-04-05T21:22:30.718Z,2025-08-25T08:16:01.338Z,b941f6ec-4ce0-4310-9221-6be0482727a0
completed,0b705b8e-4203-403e-1907-bf03a2e567e2,4802aca5-84c1-4dec-bcdf-1d631717991e,c41be56c-1b03-4f83-3798-7ff82c84c273,6ca9565d-394f-4984-5af6-b337411ec843,2025-12-22T05:58:42.057Z,sample_text_5627,662,2026-01-23T02:43:06.379Z,sample_text_267,439,sample_text_8988,fa8263d2-b6b1-4514-4f07-6307b13d93f7,sample_text_579,in_person,758,sample_text_6507,861.81,sample_text_3108,true,sample_text_798,sample_text_2587,sample_text_1459,sample_text_644,true,2025-04-13T15:02:15.729Z,2025-05-24T22:28:38.331Z,b68d9d85-277a-4f14-1564-cbb9598388f9
completed,1622439e-d604-427f-6e9c-964ecbe5080d,db0d14ad-557f-4320-7a13-8a2d95908763,76fb7096-3d5c-4180-3013-e7a55c8b02bb,974aa30d-547e-4e21-86d6-1f3c34623f7f,2025-05-03T15:36:23.542Z,sample_text_5138,864,2026-03-23T05:56:31.436Z,sample_text_7575,651,sample_text_7085,fa8263d2-b6b1-4514-4f07-6307b13d93f7,sample_text_939,in_person,689,sample_text_7755,862.72,sample_text_4522,true,sample_text_7796,sample_text_6766,sample_text_431,sample_text_9004,true,2026-04-01T01:34:46.956Z,2026-03-28T11:45:43.165Z,65b719d4-a6d4-4c9f-1165-ea0ebe168811
completed,d1124570-65fa-4ba9-179c-80e59d2f2c70,7278e65a-9c24-4acf-5b35-796f64dbce30,3a19d003-2447-4c77-d435-69866c42a3e8,36fa19ad-37fd-44f9-4a36-73f18ecfe5f4,2025-06-24T18:12:00.015Z,sample_text_5365,786,2026-02-10T21:12:33.255Z,sample_text_4082,459,sample_text_7166,d686c193-7466-44fb-b1a6-37325154df4c,sample_text_3083,in_person,143,sample_text_8432,708.83,sample_text_4953,true,sample_text_2655,sample_text_5423,sample_text_8764,sample_text_4778,false,2026-01-11T04:27:35.867Z,2025-11-12T22:29:19.131Z,7eb2d58e-90b4-4cb6-235b-f52575ca8c43
scheduled,13a508e4-5a11-4cb5-c7e9-1f1f42259593,ec1ba003-ffce-4ac3-4d22-9142d9c5f0ee,2bd4f3bc-df4b-49c7-997f-c11868da495a,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,2025-06-27T22:23:48.744Z,sample_text_8516,450,2026-01-06T10:45:12.702Z,sample_text_7725,772,sample_text_6200,54566fd8-2ce9-43f1-d9c4-3262fe0540e9,sample_text_4317,virtual,385,sample_text_426,882.05,sample_text_5623,false,sample_text_7144,sample_text_7012,sample_text_4631,sample_text_4935,true,2025-12-04T14:35:48.333Z,2025-04-20T21:07:12.131Z,7275a4a2-65a3-47ed-3d1e-7026f453021d
completed,2ccc81a9-224d-473d-85d3-597e2a8dc46e,1324442d-05e7-4e13-b8ac-4c2aea5d1728,3f4d6f7d-05f7-4310-de9f-ae93e46984db,6fd51bd1-cbdc-4c3a-0686-e52d7fe6061c,2025-06-29T05:10:54.523Z,sample_text_606,783,2025-12-27T09:05:51.207Z,sample_text_4258,499,sample_text_7345,a7fdde05-87ad-4532-1887-2448d13ec652,sample_text_4901,in_person,980,sample_text_6462,981.61,sample_text_1865,false,sample_text_2947,sample_text_3792,sample_text_2580,sample_text_7711,true,2025-10-05T13:39:48.861Z,2026-02-05T08:45:27.908Z,03983122-261d-403c-9284-32860383f137
completed,d7ea7d1f-87cf-4d41-77e5-4d582fd1c599,8e77bf83-cdbf-4e65-c0fd-b456dae5ca6e,e112e16e-d7d4-47de-a1f6-038db1f702ae,2de16969-104d-43a0-bfd9-fe690d9d6eac,2025-05-03T15:24:46.769Z,sample_text_9683,756,2025-06-30T09:12:12.182Z,sample_text_5768,912,sample_text_8607,5bbe0d79-fac8-4b07-36d1-5a4ce3a79f5a,sample_text_1060,in_person,163,sample_text_4214,284.96,sample_text_7825,true,sample_text_2846,sample_text_9888,sample_text_9094,sample_text_6313,false,2025-11-28T08:37:51.093Z,2025-07-25T21:51:29.364Z,3bfa1ef4-6a42-4cc6-e6e5-1989f79cca90
completed,5ee3e91e-a41e-4b4a-0bd4-652224330380,7086daf9-3111-437e-3beb-ae91b8ea51fb,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,8a50d483-aa92-4384-4deb-3d5c6bf0f0f7,2026-04-05T18:37:18.364Z,sample_text_8919,650,2025-06-16T14:52:34.130Z,sample_text_4333,590,sample_text_7620,47f67693-54d3-499f-af1f-6dc1264f95f8,sample_text_3685,virtual,29,sample_text_2636,231.69,sample_text_176,true,sample_text_6599,sample_text_7035,sample_text_8140,sample_text_6910,false,2025-06-21T02:02:23.850Z,2025-06-28T05:45:39.699Z,367ec86b-33cc-4e1c-99be-6d4f3680b591
cancelled,2cb88820-fc6f-40e3-90a7-51423e221858,354a8aed-8ff3-48d7-00fd-76a6427a85cc,2e842555-494e-4eac-25b2-d2a4430cc9ed,9a9475d1-a832-46dc-d803-59feef06073e,2025-11-24T08:09:54.649Z,sample_text_6810,44,,sample_text_398,,sample_text_3949,65b719d4-a6d4-4c9f-1165-ea0ebe168811,sample_text_3508,in_person,168,sample_text_3795,,sample_text_1384,false,sample_text_3488,sample_text_9741,sample_text_3728,sample_text_1575,true,2026-03-03T15:45:38.210Z,2025-05-08T21:50:04.976Z,8ac01f7d-9c30-4771-a900-d8fc5dd68b28
no_show,4b025a32-4ff4-4965-9b89-ef5887316edc,8f80124e-7fab-4583-99a9-6b1f15ac293c,59faa8f0-e266-467f-aa62-7fd97008cad7,3e334f12-6fd2-4fbe-3f23-a1309343356d,2025-10-20T06:56:58.811Z,sample_text_4799,209,2026-01-26T03:40:34.158Z,sample_text_9977,799,sample_text_5536,8a0aa082-f148-423d-fd6f-c28d86c0215a,sample_text_3238,in_person,537,sample_text_5046,755.6,sample_text_2253,true,sample_text_7171,sample_text_9679,sample_text_2635,sample_text_8137,false,2025-05-05T22:15:27.764Z,2025-11-07T09:59:18.380Z,59b39d5f-196d-4a89-1b1d-30029759628a
completed,a1375e85-70d3-493d-70a1-41e7485235c6,5650edea-48a1-43b0-e4d1-f31c189db61d,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,08c9d53b-5bb4-4a4e-3e69-2fcd9679e99e,2025-08-06T04:10:16.198Z,sample_text_1215,991,2026-03-26T04:03:14.284Z,sample_text_3974,516,sample_text_2155,ea49fb72-2050-42e2-81c3-091e5dbcc276,sample_text_5018,virtual,100,sample_text_8889,821.05,sample_text_4654,false,sample_text_7581,sample_text_9089,sample_text_4745,sample_text_4966,false,2025-05-05T05:47:31.687Z,2025-09-12T09:08:41.212Z,1f944d7a-c145-4606-b226-ca59addffefd
completed,9810c0a1-04c1-415c-28a2-f80ff779fc0b,0fe15401-d8c6-475b-c190-0d88ceee9427,76fb7096-3d5c-4180-3013-e7a55c8b02bb,44e91cce-ea65-438a-461a-9f0cf86acc81,2025-11-12T22:44:16.157Z,sample_text_6453,761,2026-03-06T20:45:48.831Z,sample_text_1618,583,sample_text_7460,b3ab5a31-3db7-455f-604b-d752ad0d37c7,sample_text_6554,in_person,855,sample_text_8021,905.43,sample_text_5091,true,sample_text_6727,sample_text_155,sample_text_613,sample_text_9749,true,2026-03-28T20:56:23.150Z,2026-01-29T10:39:22.851Z,b19a9a30-5bc1-42f9-ac14-0842a27abbe0
partial,fc9f3e42-d59f-4a26-df5b-1df2e9d71fda,5859fef3-05c8-484e-150b-75f6cf06c810,1eca3985-996e-497f-4644-294968d742b8,44e91cce-ea65-438a-461a-9f0cf86acc81,2025-10-23T15:34:34.364Z,sample_text_485,955,2026-03-13T22:29:12.411Z,sample_text_8642,245,sample_text_851,db60da3b-65f5-43f8-0cf6-3a1af6e416bd,sample_text_4277,virtual,41,sample_text_9289,34.48,sample_text_8434,false,sample_text_2971,sample_text_5951,sample_text_8210,sample_text_6638,true,2025-07-26T18:35:46.351Z,2025-06-10T00:21:52.616Z,8ac01f7d-9c30-4771-a900-d8fc5dd68b28
cancelled,76529101-8a9d-4d5a-8652-1d6bf2e10de1,1b16683a-98b0-4954-e675-86e26360065f,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,2025-06-19T05:55:43.773Z,sample_text_1902,204,,sample_text_2128,,sample_text_1083,b19a9a30-5bc1-42f9-ac14-0842a27abbe0,sample_text_406,in_person,303,sample_text_3740,,sample_text_1292,true,sample_text_624,sample_text_7385,sample_text_4669,sample_text_1199,true,2025-12-25T00:47:17.751Z,2025-06-01T09:38:45.620Z,74bd910d-f592-4d1d-0e88-4bd9512f610b
completed,ef0c07d2-47c5-4f9d-1da9-a9e97945ca22,7cd8bff5-4341-4461-ae03-af249bc974f9,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,63b3d997-8d4b-4027-f32c-5ba74efdff76,2025-05-06T20:17:46.347Z,sample_text_6017,169,2025-08-20T19:39:57.606Z,sample_text_4412,978,sample_text_4956,d9edb57f-a55c-4a07-df66-d6f8356c9964,sample_text_7064,in_person,667,sample_text_5280,657.95,sample_text_7670,false,sample_text_2054,sample_text_9990,sample_text_886,sample_text_5071,false,2026-04-10T01:01:09.749Z,2025-12-31T11:00:09.447Z,d686c193-7466-44fb-b1a6-37325154df4c
no_show,84f44ed0-3200-4a29-671a-49f17f3307ac,35da515d-35a2-4861-590b-fb685b51a2fd,e536d26c-1212-499f-3401-979cc6978147,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,2026-01-31T14:31:51.635Z,sample_text_9097,856,2025-10-16T15:31:12.758Z,sample_text_2744,616,sample_text_1519,f8d9b2f5-6abe-4500-e812-54aa85e6d1f7,sample_text_7131,in_person,984,sample_text_4959,380.66,sample_text_1949,true,sample_text_2160,sample_text_8934,sample_text_1532,sample_text_2097,false,2025-09-08T02:30:57.123Z,2026-01-02T18:45:24.790Z,e2e59b60-b37d-4442-b14f-f66ec99cab25
completed,6b691987-9d9b-419a-7061-aa8448da1898,354a8aed-8ff3-48d7-00fd-76a6427a85cc,eb97341d-2385-4175-9a86-c3256608e18e,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,2025-09-21T03:45:30.694Z,sample_text_8356,677,2026-02-18T05:21:30.139Z,sample_text_5496,7,sample_text_9530,c6fb6b4b-9efd-4a20-fd85-28ef5167ab5d,sample_text_2751,in_person,334,sample_text_4084,948.65,sample_text_7843,true,sample_text_7715,sample_text_2185,sample_text_7167,sample_text_625,true,2026-02-11T05:15:06.645Z,2026-03-25T01:20:33.273Z,e4b1ae0d-39bf-42a5-dfb9-7a9275ba3f82
partial,73adaf57-1d19-4c74-bd05-26cdffa07601,01063723-1de5-41a1-e5d1-0089f90f19b6,4c81bc97-321d-48c5-d316-8243b2e8187e,5354d00b-34f0-4a88-58d4-8decde6ce2ee,2026-03-29T06:34:44.916Z,sample_text_2619,943,2025-10-20T17:07:14.255Z,sample_text_7245,91,sample_text_5518,ea49fb72-2050-42e2-81c3-091e5dbcc276,sample_text_2781,virtual,129,sample_text_1550,828.28,sample_text_2606,true,sample_text_4197,sample_text_5145,sample_text_1523,sample_text_1972,true,2026-02-18T11:18:40.666Z,2025-10-07T22:05:43.030Z,0a5b5544-8433-485d-8477-4051a66c59da
completed,1197c040-be40-4127-8e9c-66d35017b2fd,7278e65a-9c24-4acf-5b35-796f64dbce30,24557b57-0c13-4c0c-a3e9-39903a1a94a3,a37257b2-9391-4433-6110-687c09f379ec,2025-08-19T21:51:46.755Z,sample_text_5647,18,2026-04-04T15:57:38.615Z,sample_text_1865,876,sample_text_6584,02eac898-e03e-4ede-7167-c2b3f40e7d1a,sample_text_1974,hybrid,193,sample_text_5184,211.05,sample_text_1293,true,sample_text_804,sample_text_6834,sample_text_2623,sample_text_5481,false,2025-06-10T09:50:38.264Z,2025-11-10T14:03:01.130Z,6601188e-454e-46f8-39d3-12e3a2450d73
completed,374e7041-4a7c-41ed-87a0-0fb5d360eebb,1c838e84-c20a-4ba3-eb30-b5b3f01c4156,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,2025-05-24T20:53:18.417Z,sample_text_7696,184,2025-08-24T15:02:15.422Z,sample_text_5808,572,sample_text_5896,e4a45791-4bec-432e-83c4-834772750abf,sample_text_9063,hybrid,171,sample_text_732,266.16,sample_text_9330,true,sample_text_8662,sample_text_7450,sample_text_7828,sample_text_4229,true,2026-04-01T04:41:36.562Z,2025-09-15T09:49:55.392Z,af45888d-3cda-415b-1d81-91022a417bde
scheduled,8b9136f4-d5b4-4a49-dc5e-1cc84c1289b7,53d17442-b477-40dd-7421-38a81cb807b4,f0fe80e2-ee98-4631-fd46-bedaa4937130,fb441a9a-76af-4633-ef6e-1ccf7e88caa7,2025-04-27T23:40:07.165Z,sample_text_5761,981,2025-10-05T03:06:39.054Z,sample_text_8049,900,sample_text_7959,074f3f9d-1d98-495a-36ce-ea4c10de32e7,sample_text_9674,in_person,689,sample_text_9178,42.67,sample_text_592,false,sample_text_2645,sample_text_35,sample_text_1367,sample_text_7482,true,2025-05-12T14:30:45.697Z,2025-08-16T21:48:25.559Z,b941f6ec-4ce0-4310-9221-6be0482727a0
cancelled,d7978a07-7960-4b67-2a0e-3c59e9c01f69,ec1ba003-ffce-4ac3-4d22-9142d9c5f0ee,fe4720c1-f369-4760-b122-6b324f08f3a3,2de16969-104d-43a0-bfd9-fe690d9d6eac,2026-02-26T10:29:09.911Z,sample_text_4082,228,,sample_text_1180,,sample_text_9036,367ec86b-33cc-4e1c-99be-6d4f3680b591,sample_text_9325,in_person,275,sample_text_848,,sample_text_1849,true,sample_text_7364,sample_text_1110,sample_text_4861,sample_text_6980,false,2026-03-16T15:16:02.057Z,2025-12-19T03:29:20.933Z,8a0aa082-f148-423d-fd6f-c28d86c0215a
completed,9c746a2c-5f20-406b-99e5-38d956109277,f3245852-12e5-4379-8a66-102c2f3b17dc,f0fe80e2-ee98-4631-fd46-bedaa4937130,44e96aef-1775-4e8c-e285-02e0cadba8e3,2026-04-05T02:04:53.634Z,sample_text_7023,243,2025-10-14T22:46:19.227Z,sample_text_5092,224,sample_text_5419,1f8bb59a-e0eb-4b2b-fe13-07a0c2675cb8,sample_text_9506,in_person,336,sample_text_9155,88.41,sample_text_5347,false,sample_text_745,sample_text_6501,sample_text_26,sample_text_1686,true,2025-05-13T16:28:48.535Z,2025-10-27T08:03:29.959Z,f1f1b656-b2d4-47c0-837f-3221be4d02cd
partial,633adeda-7f1d-47be-5b8b-5da5f3e980cd,e4ebc728-43de-4dc6-8cfd-0a6e04ab4faf,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,afb57115-93e2-41e4-19fb-726afc7dc847,2026-04-03T10:48:45.337Z,sample_text_4803,473,2026-01-29T16:45:42.338Z,sample_text_1125,76,sample_text_3190,699866f4-eda9-4222-4727-7702d9d050eb,sample_text_1012,hybrid,721,sample_text_8542,770.35,sample_text_7576,true,sample_text_6656,sample_text_3628,sample_text_2968,sample_text_8990,false,2025-09-26T15:04:11.536Z,2026-02-12T20:12:05.224Z,234b0627-79ac-4de2-9e5f-3deaab1f438f
no_show,92bb12c2-1ff6-4840-40ee-d3c2805bacd8,7b01d302-0a70-4c31-f833-da69c718f73d,5b1b6bbb-ac85-477d-9a11-d480281a4b21,fb441a9a-76af-4633-ef6e-1ccf7e88caa7,2026-01-10T02:56:10.860Z,sample_text_3378,477,2025-11-26T19:44:31.437Z,sample_text_5962,984,sample_text_1576,91481a49-39f6-4c85-9a87-3de01f285177,sample_text_6435,in_person,572,sample_text_5500,605.54,sample_text_4418,false,sample_text_7385,sample_text_9965,sample_text_826,sample_text_5275,false,2025-11-18T10:39:20.055Z,2025-07-02T11:24:13.803Z,47f67693-54d3-499f-af1f-6dc1264f95f8
scheduled,6984e7e5-23b0-4bd8-3780-50cd195e1ef5,8e77bf83-cdbf-4e65-c0fd-b456dae5ca6e,32a1daeb-123e-4dbe-b622-aea59b73722d,3e334f12-6fd2-4fbe-3f23-a1309343356d,2025-07-17T08:06:14.666Z,sample_text_8678,505,2025-08-22T19:19:06.169Z,sample_text_6843,46,sample_text_5396,13815186-454f-4056-c0e4-2d163f76617d,sample_text_2427,in_person,428,sample_text_8695,174.03,sample_text_4337,true,sample_text_9994,sample_text_4829,sample_text_4683,sample_text_4233,true,2026-03-21T19:45:02.379Z,2025-08-12T21:27:35.757Z,91481a49-39f6-4c85-9a87-3de01f285177
