id,intervention_id,school_id,student_id,planned_sessions_per_week,planned_minutes_per_session,planned_total_weeks,planned_total_sessions,planned_total_minutes,actual_sessions_completed,actual_sessions_partial,actual_sessions_cancelled,actual_sessions_no_show,actual_total_minutes,session_completion_rate,dosage_compliance_rate,attendance_rate,average_fidelity_score,fidelity_trend,weeks_elapsed,sessions_behind_schedule,minutes_behind_schedule,on_track,average_engagement_rate,dosage_status,inference_flags,first_session_date,last_session_date,next_session_date,computed_at,created_at,updated_at
89c2e50c-443f-49ca-27f7-e6bac704355b,8e77bf83-cdbf-4e65-c0fd-b456dae5ca6e,b9a92613-a49f-49ac-02ac-12389b77c55c,440eba09-b8a9-4df2-7ce2-88916df0536d,649.81,314,645,741,28,199,903,210,923,936,46.09,79.96,94.03,511.68,declining,145,136,667,false,23.41,behind,sample_text_861,2026-01-01T19:15:31.947Z,2025-06-24T00:53:43.674Z,2025-05-12T23:56:00.212Z,2025-09-29T10:25:52.969Z,2025-04-14T01:09:37.149Z,2025-04-26T10:46:30.713Z
caa3f93d-fdd5-4ec3-5c00-39599b85abf7,ff7b5b59-28e3-4c72-312f-ad72de847623,2d706e75-fd47-4d6b-cc14-10a1bf804d62,152072c0-f075-4a77-bebe-aaa40d5c36c5,469.49,897,601,267,93,114,392,32,257,357,5.06,80.98,62.82,136.92,declining,174,51,447,true,38.91,critical,sample_text_3418,2025-12-16T14:57:13.526Z,2025-11-14T13:28:04.571Z,2026-02-23T10:41:32.420Z,2026-01-08T15:28:32.264Z,2025-06-19T17:25:36.099Z,2025-05-02T21:56:41.437Z
efedeb9e-24a0-44f5-aa83-2f2ba0841295,8445b8d0-fa6a-4454-0ffa-e73de69b3697,b1160aa4-615e-46be-c33f-53b664f1618f,cd807608-c28a-4e54-37b1-20305ffdcd5c,465.55,362,480,557,421,339,124,576,741,475,61.13,75.66,42.06,35.32,improving,859,147,512,true,98.91,on_track,sample_text_7567,2025-04-21T06:20:34.521Z,2026-02-20T13:52:55.285Z,2025-09-09T17:12:31.875Z,2025-09-15T13:05:33.214Z,2025-05-27T12:46:20.556Z,2026-04-05T00:41:34.959Z
393817a6-7b2a-41ae-18a5-6f646ad3eb81,d2bb5682-7c2b-4eb6-8b8c-1743ca39b9ae,eb97341d-2385-4175-9a86-c3256608e18e,60bb9abd-ad4f-43fe-d09e-d416a48001a5,413.58,342,440,248,124,406,908,191,287,726,15.44,87.15,76.89,293.25,improving,258,969,444,true,74.96,completed,sample_text_3753,2025-04-28T23:06:31.609Z,2025-05-02T00:41:27.062Z,2025-07-04T08:04:33.137Z,2025-08-01T18:33:39.511Z,2025-10-12T09:02:26.582Z,2025-08-11T20:51:19.833Z
60f12c6a-1e47-4f33-adc5-f509cbdc4325,ff7b5b59-28e3-4c72-312f-ad72de847623,7cc152ca-2334-4efd-8c58-4327009bcdb6,440eba09-b8a9-4df2-7ce2-88916df0536d,590.99,274,608,447,178,291,192,535,910,546,14.45,41.8,42.01,474.43,improving,311,687,75,false,44.9,behind,sample_text_8568,2025-11-12T15:09:28.761Z,2025-12-03T02:58:30.024Z,2025-08-21T18:29:07.671Z,2025-08-19T16:31:52.692Z,2026-03-26T14:23:46.688Z,2025-10-12T12:19:34.450Z
f794788a-c795-4511-6d67-6b1ba9a801c2,8445b8d0-fa6a-4454-0ffa-e73de69b3697,3f4d6f7d-05f7-4310-de9f-ae93e46984db,857fcefe-5faf-4a3c-df5d-917321d0ed26,626.92,246,547,884,422,120,190,679,408,768,62.24,0.73,55.81,349.93,improving,687,839,748,true,83.09,not_started,sample_text_2828,2025-04-30T15:46:17.235Z,2026-01-31T07:23:28.145Z,2025-12-19T19:33:28.602Z,2026-01-26T04:26:37.661Z,2026-04-08T06:01:55.386Z,2025-08-15T11:57:14.158Z
d4715a3f-b9d8-4771-9886-91ed190ac056,8e77bf83-cdbf-4e65-c0fd-b456dae5ca6e,f56bd850-ae1d-4c12-1f67-ecd289df1620,f3bdc0f5-709a-4443-3bcd-690202dcd619,683.54,587,744,746,885,747,135,233,911,225,5.57,75.82,49.27,903.4,improving,821,139,980,true,55.94,on_track,sample_text_9555,2025-07-31T13:08:51.822Z,2025-11-03T00:22:09.047Z,2025-04-15T20:20:14.004Z,2025-09-23T01:55:57.596Z,2025-05-09T19:00:20.532Z,2026-01-30T01:38:57.959Z
f91d0633-b5e6-4003-3e58-0906da7fe28d,f2392f7d-a5b0-4fcc-13a3-f5b494facaed,b1160aa4-615e-46be-c33f-53b664f1618f,0519f110-4080-47f1-0e4d-53c0e3b18659,411.23,405,80,138,910,228,575,706,219,545,17.84,32,11.2,205.19,stable,356,303,404,true,51.9,completed,sample_text_2776,2025-12-02T03:56:48.790Z,2025-08-07T05:29:30.462Z,2025-12-10T16:38:56.071Z,2025-12-19T19:13:51.277Z,2025-05-21T17:36:03.286Z,2026-01-19T01:06:31.039Z
640b46ff-0f50-474e-388a-f1c8b694ea5a,392790ab-50ca-414f-ce4a-09dadfaa0790,661bcb95-f84e-4871-e1c4-675bf8171439,8e053e88-8c6b-4a2d-0248-e26f6841348e,211.6,336,259,354,119,678,274,84,21,373,64.75,41.52,66.04,587.63,stable,207,556,905,true,37.05,discontinued,sample_text_9644,2025-08-10T19:49:29.947Z,2025-06-22T05:39:49.058Z,2025-09-11T05:05:44.472Z,2025-07-22T16:25:48.522Z,2025-11-10T04:15:38.472Z,2025-11-06T13:16:35.055Z
806f6f19-459e-48de-e17e-f593e1886758,7b01d302-0a70-4c31-f833-da69c718f73d,2e842555-494e-4eac-25b2-d2a4430cc9ed,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,127.85,585,1000,109,606,931,186,54,906,993,53.89,32.2,22.88,322.66,declining,709,537,253,false,63.34,discontinued,sample_text_33,2026-04-05T11:44:20.182Z,2025-11-12T19:32:17.792Z,2025-12-27T04:56:26.585Z,2025-08-02T23:40:27.180Z,2026-02-14T12:32:47.665Z,2025-12-25T17:06:31.948Z
3fe0ab76-7282-4589-3ec6-126c48a2927c,f2392f7d-a5b0-4fcc-13a3-f5b494facaed,f56bd850-ae1d-4c12-1f67-ecd289df1620,857fcefe-5faf-4a3c-df5d-917321d0ed26,209.7,829,317,295,631,627,585,585,969,983,94.16,61.63,15.45,457.2,declining,312,119,99,false,52.21,not_started,sample_text_8240,2025-12-03T06:42:52.591Z,2025-10-21T15:31:08.724Z,2026-04-08T21:50:21.995Z,2025-11-18T11:40:34.803Z,2026-01-22T18:40:15.571Z,2025-09-01T11:55:12.071Z
799401ac-4064-4221-2cd2-f6541c6f05af,f9139713-caa6-44fc-57f8-54d13d1981b1,521d1584-627e-495f-893e-82a12f5344be,7abd7935-415a-4e5c-0200-73c72eee9749,63.63,674,881,111,370,578,241,741,537,854,65.83,14.27,56.01,379.06,stable,424,849,253,true,23.12,not_started,sample_text_1519,2026-03-18T09:04:48.466Z,2026-02-14T20:50:57.772Z,2025-07-27T19:46:22.083Z,2026-01-03T12:57:27.002Z,2026-03-15T07:41:10.865Z,2025-07-14T18:06:25.660Z
073c7032-fbd5-4d6a-3d6f-9b2974df1aac,ba7a4b0f-ab5c-4d6a-5299-a5cc023c573d,00e48b05-b6cb-410f-1525-6668c44bdb40,ef30f378-ae06-4200-e466-b63a46dd4365,778.87,618,252,638,835,470,424,820,562,82,91.46,77.84,84.68,107.43,declining,138,932,905,true,8.29,on_track,sample_text_147,2026-01-13T13:27:22.227Z,2025-10-16T02:08:27.728Z,2025-07-15T15:23:47.883Z,2025-07-13T05:13:29.528Z,2025-11-30T17:04:11.662Z,2025-06-18T23:29:19.210Z
c28bfdf9-5b7d-40f6-cb27-0ba836aa4acc,f3245852-12e5-4379-8a66-102c2f3b17dc,930d6afd-4225-4c87-6245-39cb7a7a0d26,afb57115-93e2-41e4-19fb-726afc7dc847,818.36,546,186,401,775,8,217,543,32,727,57.62,88.72,52.64,458.17,improving,275,367,907,false,53.57,discontinued,sample_text_4701,2025-12-10T19:01:38.800Z,2025-07-27T08:29:10.340Z,2026-02-15T15:17:48.386Z,2026-03-19T20:44:13.478Z,2025-10-03T00:37:06.144Z,2026-03-01T09:14:44.312Z
e96d82d0-0bfc-47d0-44e4-fb6613307a35,0fe15401-d8c6-475b-c190-0d88ceee9427,c41be56c-1b03-4f83-3798-7ff82c84c273,44e91cce-ea65-438a-461a-9f0cf86acc81,693.04,575,553,419,170,941,945,438,778,357,20.31,97.93,21.95,230.79,declining,727,471,999,true,49.8,completed,sample_text_4263,2025-11-14T00:58:50.616Z,2025-08-07T12:55:37.406Z,2025-08-23T21:51:33.118Z,2025-05-26T13:15:49.140Z,2025-12-09T10:38:20.995Z,2026-01-05T14:18:12.494Z
c41ac6ce-d64a-4545-ab8d-81023515289a,22a0a6d0-f90a-40bf-5c2c-2c0d989b6a0d,3a19d003-2447-4c77-d435-69866c42a3e8,5354d00b-34f0-4a88-58d4-8decde6ce2ee,507.5,223,305,766,842,336,365,69,849,354,11.68,82.64,53.8,226.27,stable,991,180,589,true,16.01,behind,sample_text_7033,2026-02-12T19:35:49.175Z,2026-03-31T02:53:44.711Z,2025-07-15T12:40:58.686Z,2025-08-19T01:32:54.183Z,2025-05-09T23:42:31.518Z,2025-05-18T23:33:18.430Z
ea191ddf-2d46-46d4-c9e0-2632d9fd574e,4298b1e0-3106-4cb3-2217-06e177b7279a,fe4720c1-f369-4760-b122-6b324f08f3a3,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,848.32,838,156,205,710,374,596,569,610,721,0.38,40.49,99.25,583.05,stable,58,959,955,true,14.43,on_track,sample_text_811,2025-09-19T07:56:10.165Z,2026-01-31T15:23:35.849Z,2025-11-12T20:43:23.130Z,2025-05-02T05:48:30.805Z,2025-06-16T13:19:51.254Z,2026-01-31T09:04:26.287Z
c86d6341-c035-42cc-adc9-4dd5d51722e5,0a6828b5-4d55-4c26-d7ba-a1b99663b2fe,b9a92613-a49f-49ac-02ac-12389b77c55c,4459d0bc-ac12-45e0-2241-37b73184e150,195.82,167,117,557,338,109,317,479,467,260,30.74,76.01,15.49,89.06,declining,567,941,192,false,32.97,completed,sample_text_6645,2026-01-10T23:37:35.080Z,2025-08-19T18:49:40.235Z,2025-07-17T16:27:15.653Z,2025-05-17T02:03:17.153Z,2025-06-13T12:46:16.953Z,2026-01-13T01:29:09.843Z
3b9c94c8-355e-4811-c22c-528d346e5669,e2e17755-5579-455b-5775-badd073cd6e2,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,72ea06ea-6647-4b34-faa9-4b6acc59b996,41.43,958,910,199,99,149,254,573,567,234,66.26,85.07,76.79,398.59,stable,365,344,519,false,96.78,behind,sample_text_9559,2025-12-25T06:34:52.984Z,2025-08-13T15:06:59.495Z,2025-12-16T20:01:30.211Z,2025-05-19T11:00:14.717Z,2026-03-11T02:28:09.756Z,2025-12-02T11:03:27.894Z
9d6f255c-dc8d-4bf4-3238-999c89c9a393,92cf908b-38ac-4b5d-0803-1a8f60b5c6b9,b017f20d-2b75-45dd-64d2-722f145a78d0,f3bdc0f5-709a-4443-3bcd-690202dcd619,906.56,812,612,98,687,192,714,617,72,42,95.2,85.53,64.14,389.97,declining,421,972,314,false,82.87,behind,sample_text_2857,2025-11-23T04:52:11.401Z,2025-11-25T04:32:24.734Z,2026-01-02T04:45:28.548Z,2025-06-20T14:01:21.577Z,2025-09-12T09:32:51.990Z,2026-02-07T16:13:46.309Z
229b3506-4867-4def-70b0-babdf321570f,1797da59-3197-4d22-4628-5686cdfac972,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,152072c0-f075-4a77-bebe-aaa40d5c36c5,38.69,280,482,907,33,242,419,23,358,46,59.89,73.43,2.14,499.82,improving,836,330,796,false,74.31,not_started,sample_text_8668,2025-05-18T02:42:41.026Z,2025-06-22T01:54:43.917Z,2025-09-30T17:02:12.987Z,2026-01-05T10:42:13.595Z,2025-07-25T20:42:53.206Z,2025-07-01T13:35:41.552Z
863e2800-a2ec-40c9-615b-6f7261306981,c9e85a3d-88f7-4ead-d63e-86c9e54e124f,24557b57-0c13-4c0c-a3e9-39903a1a94a3,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,317.91,966,817,714,303,954,132,940,842,515,92.96,87.59,52.25,514.18,stable,669,594,905,true,40.31,not_started,sample_text_4532,2026-01-17T00:31:09.900Z,2025-09-28T08:31:11.006Z,2025-07-08T20:17:58.087Z,2025-04-30T09:50:55.561Z,2026-02-03T10:18:35.483Z,2025-07-17T12:38:29.302Z
f7d3f443-1093-4264-49bc-f9476a18c728,36a2bd98-8d6a-422c-04cc-be071c7128f3,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,3f1eb67e-af2a-4430-00e8-036be32a0239,407.13,756,619,191,2,439,1,981,918,935,55.99,71.98,83.86,365.15,stable,839,535,620,true,85.56,on_track,sample_text_9225,2025-12-29T20:36:44.990Z,2025-07-02T01:24:53.299Z,2025-08-17T19:22:26.415Z,2025-09-22T01:29:40.793Z,2025-11-28T17:33:30.612Z,2026-02-10T15:29:36.045Z
b6eaed74-0968-4896-d506-ebc12daa3c70,6db61a4b-84a8-461f-cebe-88f07baaac2d,4c81bc97-321d-48c5-d316-8243b2e8187e,43a0c009-5096-4beb-ceb2-2e90d29fa6d1,255.04,192,97,438,56,388,708,986,146,870,22.92,78.55,35.96,392.07,improving,829,927,663,true,75.77,on_track,sample_text_6864,2026-01-06T19:04:21.107Z,2025-04-15T22:53:22.641Z,2025-04-17T11:49:27.542Z,2025-12-09T16:52:23.528Z,2026-01-12T21:02:09.124Z,2026-01-18T03:23:13.010Z
4e365b47-8ace-4580-e872-e06f287d637b,36a2bd98-8d6a-422c-04cc-be071c7128f3,2e858920-a13b-46d3-3f94-8050bb03f098,49c0f8d8-fcc1-4c41-a548-3ff914a66692,698.82,201,310,861,708,628,620,464,341,318,33.47,38.02,94.14,382,improving,815,610,429,false,81.08,completed,sample_text_6631,2026-01-22T12:22:28.191Z,2026-04-09T09:36:54.721Z,2025-06-12T22:38:46.303Z,2025-08-15T18:59:33.069Z,2025-12-16T06:51:37.779Z,2025-06-18T22:47:24.381Z
916d8e9f-cf27-4512-53b7-3dfbdf6bc1db,01063723-1de5-41a1-e5d1-0089f90f19b6,b017f20d-2b75-45dd-64d2-722f145a78d0,152072c0-f075-4a77-bebe-aaa40d5c36c5,405.58,732,253,376,173,154,533,405,304,620,55.79,17.09,65.84,902.21,declining,143,249,573,true,96.17,not_started,sample_text_2616,2025-12-15T04:11:47.641Z,2025-06-02T19:29:25.313Z,2025-04-20T09:16:51.003Z,2025-07-29T20:47:01.040Z,2025-12-25T09:41:51.043Z,2026-01-04T10:56:07.400Z
f33e1182-bb3b-47bc-d2f5-fb075d90869b,3821dac3-4b74-4883-4b91-de100fbd6258,521d1584-627e-495f-893e-82a12f5344be,60bb9abd-ad4f-43fe-d09e-d416a48001a5,906.99,410,640,179,968,655,762,520,922,245,38.7,33.2,22.98,618.01,declining,113,963,883,true,47.84,on_track,sample_text_8187,2025-07-06T01:42:55.299Z,2026-01-12T16:07:03.963Z,2025-11-13T15:53:42.684Z,2026-03-15T18:36:40.106Z,2025-06-12T15:30:20.389Z,2026-03-02T23:13:01.815Z
909d0e1a-7bcf-47ed-8665-c1fabd299a1f,9fb97d7d-c648-45dd-decd-8fba34ef4c41,615ffcad-04ca-4584-4505-45cbefd50d58,08c9d53b-5bb4-4a4e-3e69-2fcd9679e99e,179.31,956,734,897,551,508,832,257,202,628,35.86,75.51,10.18,687.5,declining,151,884,214,false,26.14,on_track,sample_text_6499,2025-11-20T18:46:40.462Z,2025-12-29T23:11:46.734Z,2025-09-06T09:41:32.065Z,2025-07-31T03:13:16.516Z,2025-06-27T04:28:20.579Z,2025-07-14T15:36:33.715Z
4e116993-6b94-4331-785e-594c5083cdac,a9d01c6e-83df-4c25-d0c3-0543543bbe63,7cc152ca-2334-4efd-8c58-4327009bcdb6,3e334f12-6fd2-4fbe-3f23-a1309343356d,158.01,561,81,969,187,429,804,472,727,118,30.18,13.67,3.3,67.14,stable,725,171,149,true,45.54,completed,sample_text_1517,2025-08-08T16:57:56.388Z,2026-04-01T17:02:53.918Z,2025-05-24T01:21:34.511Z,2025-10-20T15:33:57.216Z,2025-06-20T23:14:20.310Z,2025-09-17T10:10:22.063Z
d4d4f0a6-a928-494e-d360-4aab95270961,4eb401f1-2970-4058-6e97-a97a6fb8e8b7,7cc152ca-2334-4efd-8c58-4327009bcdb6,b913d05c-d452-4b8d-58bc-5af42ecc92ad,550.09,659,935,587,898,504,220,633,782,821,63.76,50.7,47.6,557.6,stable,907,933,479,true,86.37,not_started,sample_text_9077,2025-09-28T10:03:13.512Z,2025-12-04T16:57:41.384Z,2025-09-22T16:19:33.665Z,2025-08-28T02:47:14.293Z,2025-04-15T02:35:50.763Z,2025-05-02T17:01:15.642Z
75d12f35-74ec-4012-7854-f254d35826b2,4298b1e0-3106-4cb3-2217-06e177b7279a,e394ca10-b5a0-45cc-8730-3524aff8641a,4f78a299-95cc-4ebc-45f5-de09ee40e0da,461.51,932,111,217,908,276,565,604,292,3,79.01,14.69,30.95,601.31,stable,314,510,95,false,57.95,completed,sample_text_6820,2026-04-04T14:10:40.154Z,2025-09-15T09:18:25.169Z,2025-09-07T10:26:47.130Z,2025-08-01T02:39:49.675Z,2025-09-23T14:22:09.398Z,2025-09-28T16:37:24.053Z
beecd369-2787-4021-e031-a179c3474068,da56bf9e-670d-458d-06b7-c28efe44bae9,89bd14e2-cf78-45ab-904a-7a7f0f4a4010,0e77db3f-7cdc-48b3-e10c-c05d74f5b464,380.69,673,170,502,227,838,785,97,911,23,27.31,32.23,25.45,600.88,stable,595,1000,944,false,10.01,on_track,sample_text_7446,2025-11-17T01:12:42.290Z,2025-06-13T09:55:23.273Z,2025-10-10T05:43:52.423Z,2025-04-26T05:30:01.615Z,2025-05-11T21:47:11.854Z,2026-03-07T17:02:19.035Z
10139020-aca0-4ca2-7ca9-9fc5c2926c9d,90bb83ca-2bb7-45da-7fea-80080434dbd5,e394ca10-b5a0-45cc-8730-3524aff8641a,09e8d1ef-f5f0-41fa-38f3-10bac079d03c,730.77,850,238,778,125,216,474,259,318,174,12.18,81.64,67.23,202.76,improving,195,481,362,false,33.57,behind,sample_text_5144,2025-09-11T09:06:28.492Z,2025-06-06T19:08:22.308Z,2025-08-22T07:46:37.661Z,2026-03-12T04:19:32.867Z,2026-02-12T08:26:00.264Z,2025-08-13T23:12:21.577Z
ec268606-e827-4285-5e1f-a0e3a9df1f66,a27d74e2-2d9c-4728-84c3-cf4dbccaa5ee,c0b731c7-72d6-4cbc-7d82-0603fe27478a,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,372.99,737,636,244,521,276,859,175,769,573,93.54,82.76,70.31,581.71,stable,386,144,174,false,38.51,discontinued,sample_text_9541,2026-02-17T22:23:28.092Z,2025-09-29T03:54:44.374Z,2025-11-26T22:04:54.343Z,2025-05-21T02:13:18.062Z,2025-05-20T21:54:46.196Z,2025-04-29T22:57:35.592Z
811e451e-f6af-4316-a6a3-b035dccac0e0,1b16683a-98b0-4954-e675-86e26360065f,1eca3985-996e-497f-4644-294968d742b8,152072c0-f075-4a77-bebe-aaa40d5c36c5,934.52,308,609,859,831,971,622,269,204,510,94.79,52.77,59.59,525.34,declining,299,385,334,false,28.54,behind,sample_text_2756,2026-03-16T04:47:35.469Z,2025-06-24T23:10:18.918Z,2025-07-25T01:25:07.426Z,2025-05-29T07:02:33.826Z,2025-12-06T12:49:00.626Z,2026-03-25T16:26:46.353Z
38333773-2e34-4fc6-7545-842da4499c5a,239d70c0-edab-4bf4-a388-f3e9c190ee86,af7db41b-a69f-4ae5-eb9c-f59fa17dcd26,44e91cce-ea65-438a-461a-9f0cf86acc81,107.09,787,313,236,352,891,972,987,944,6,89.68,82.16,26.21,416.36,improving,961,393,892,true,45.19,not_started,sample_text_6546,2026-03-03T09:06:52.451Z,2025-12-16T10:51:03.166Z,2025-09-05T05:12:00.554Z,2025-05-08T14:33:32.902Z,2025-07-20T18:41:16.540Z,2025-09-26T16:37:04.613Z
927f77c4-570b-4632-a3bb-779b9217226e,a70b1f5f-95d9-4a6b-0910-a715243975f7,00e48b05-b6cb-410f-1525-6668c44bdb40,19b0ce65-5cea-46af-9685-0855cb090984,781.82,671,159,471,120,421,446,664,464,816,85.71,20.77,89.64,243.98,stable,561,986,413,true,63.95,completed,sample_text_2517,2025-11-20T09:12:27.629Z,2025-10-11T10:06:33.735Z,2025-05-01T16:58:19.356Z,2025-11-21T21:39:14.193Z,2026-03-08T15:59:02.055Z,2025-05-06T19:52:22.672Z
33b4b868-78f5-430c-02ab-d6a1122f5137,7278e65a-9c24-4acf-5b35-796f64dbce30,f0fe80e2-ee98-4631-fd46-bedaa4937130,63b3d997-8d4b-4027-f32c-5ba74efdff76,584.1,791,23,965,302,896,279,391,487,54,50.22,27.14,76.64,386.63,improving,388,950,452,false,44.45,completed,sample_text_4687,2025-04-21T05:23:16.630Z,2025-07-07T17:20:26.343Z,2025-08-06T01:08:04.813Z,2026-04-11T08:39:09.348Z,2025-06-27T13:31:45.329Z,2026-01-29T17:37:43.448Z
b7b94ae3-f7f1-4864-6fa7-9cf7b998d730,ec3dd584-9571-48a4-dbfd-905d9bdad20d,545d1106-2b34-4e12-24da-7673253ca1d7,5cca90e9-35ef-4b60-da97-176e79a801fd,518.8,332,447,519,234,476,190,527,958,944,23.65,29.67,22.96,209.34,stable,695,613,630,true,65.41,behind,sample_text_8234,2025-04-23T11:54:22.502Z,2026-03-28T03:29:19.511Z,2026-03-14T03:24:22.892Z,2026-02-12T13:32:43.985Z,2025-10-02T02:52:13.087Z,2026-01-02T11:36:37.159Z
522bf59c-2984-4ec3-96f2-181d63efbd7e,6fb8d879-d8bc-47e9-d75c-868c65e4b80e,469af544-bb26-4d4c-4b28-ab15c4812991,cd416869-1efc-4398-0a2a-903b79ed2d98,853.05,876,176,60,907,53,142,545,788,954,36.69,2.2,89.35,621.04,stable,667,589,210,false,85.06,completed,sample_text_4992,2025-08-12T02:56:23.590Z,2025-05-15T06:26:14.275Z,2026-03-28T20:10:07.745Z,2025-07-30T21:06:33.054Z,2025-06-22T21:30:56.940Z,2026-01-09T09:32:36.326Z
30177839-a722-4e2d-3355-a46254fe7122,6e60c3c1-79e3-49f2-3701-c8f0fce81cb1,2d706e75-fd47-4d6b-cc14-10a1bf804d62,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,839.03,729,257,506,719,776,365,43,614,466,32.79,11.09,55.79,711.81,declining,12,404,413,false,29.98,completed,sample_text_8580,2025-12-29T09:29:21.247Z,2025-10-24T00:16:01.367Z,2025-11-15T02:52:16.589Z,2025-09-12T19:10:16.957Z,2025-09-06T10:39:19.274Z,2025-06-06T06:39:26.282Z
1577cc6b-cc18-419b-8098-b04211df17ce,90bb83ca-2bb7-45da-7fea-80080434dbd5,7d85b267-ac94-499b-94c1-eff3632a4d8b,9a9475d1-a832-46dc-d803-59feef06073e,96.19,325,821,250,224,532,518,140,78,931,55.76,10.89,41.45,704.08,improving,767,178,873,false,97.8,completed,sample_text_5905,2025-12-08T14:25:12.520Z,2025-06-29T14:31:05.367Z,2025-08-19T08:41:35.267Z,2026-02-10T11:39:15.403Z,2025-07-22T17:33:42.469Z,2025-06-27T22:42:28.945Z
acde4f68-0bc0-4d8c-9292-4bea8723c57b,7086daf9-3111-437e-3beb-ae91b8ea51fb,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,2d6bfb42-752b-4b9d-3444-de223d3aae60,178.18,471,887,600,313,97,384,239,339,602,33.77,33.19,61.54,119.27,stable,156,569,902,true,46.91,not_started,sample_text_814,2025-10-14T11:13:27.924Z,2025-09-30T21:50:32.744Z,2026-01-06T06:40:51.802Z,2025-04-22T07:52:35.528Z,2025-07-02T03:39:46.878Z,2025-05-30T17:47:30.212Z
a00d331f-8444-4fcb-024b-2693df6e4bec,1797da59-3197-4d22-4628-5686cdfac972,13f8f388-7de1-4383-f922-a0d8a397e76c,3f1eb67e-af2a-4430-00e8-036be32a0239,867.4,883,586,521,516,853,922,143,208,822,52.99,77.74,89.15,371.14,declining,639,234,951,false,1.8,completed,sample_text_6003,2025-04-30T03:01:22.166Z,2025-10-27T11:22:23.587Z,2025-09-21T20:57:07.042Z,2025-08-23T05:53:24.786Z,2025-12-21T19:38:26.314Z,2025-09-27T18:09:52.188Z
9b38bc23-7d73-44c5-0c9c-fce4a5ef2dff,5ecd0d1d-d5ec-46f2-6aca-86fd5dfdab07,545d1106-2b34-4e12-24da-7673253ca1d7,d914d5ce-2aec-454b-3d59-d028d03124f6,659.76,215,767,275,593,197,159,526,637,988,95.86,3.69,28.99,994.19,improving,493,45,392,false,42.58,behind,sample_text_4122,2025-05-01T11:46:12.392Z,2025-09-15T14:15:29.117Z,2025-05-17T18:41:25.902Z,2026-04-01T18:59:00.431Z,2026-02-04T03:00:10.399Z,2026-01-06T03:54:13.002Z
327a0e9b-706a-4ad7-8e13-9315684cba42,d2bb5682-7c2b-4eb6-8b8c-1743ca39b9ae,eb97341d-2385-4175-9a86-c3256608e18e,6fd51bd1-cbdc-4c3a-0686-e52d7fe6061c,697.21,987,30,733,4,473,560,989,278,992,58.5,76.35,62.63,941.19,stable,185,825,55,true,25.53,not_started,sample_text_7112,2025-07-28T04:13:37.617Z,2026-02-03T06:57:16.360Z,2025-08-05T19:10:08.839Z,2025-10-20T10:12:07.666Z,2025-09-07T19:34:00.650Z,2026-03-03T16:47:13.072Z
4af22907-56fe-488a-ce97-c040c036921b,5859fef3-05c8-484e-150b-75f6cf06c810,291d99ad-c85c-4557-8915-25527607d5cf,857fcefe-5faf-4a3c-df5d-917321d0ed26,404.75,885,639,729,775,402,821,703,342,748,25.9,8.84,34.72,908.18,declining,769,194,72,true,17.24,completed,sample_text_5081,2026-03-02T17:15:58.131Z,2025-11-26T04:26:35.304Z,2025-10-17T07:09:26.106Z,2025-08-22T11:58:39.430Z,2025-04-14T02:27:58.113Z,2025-05-03T01:08:20.723Z
fb032479-fc6c-43a9-241a-b2617bb56140,22a0a6d0-f90a-40bf-5c2c-2c0d989b6a0d,3a19d003-2447-4c77-d435-69866c42a3e8,25984c0e-a7ff-4156-822e-ec2fb55f198a,711.98,593,762,354,68,486,868,558,3,239,0.63,19.02,83.49,87.79,stable,459,330,290,true,69.1,completed,sample_text_402,2025-09-06T09:15:39.827Z,2025-10-29T17:05:04.641Z,2026-01-28T12:19:31.840Z,2025-09-30T23:19:31.636Z,2025-05-18T20:46:32.319Z,2026-01-15T02:22:09.192Z
ece29153-ff9c-4fc8-56f9-cb0ec4349a1a,ec3dd584-9571-48a4-dbfd-905d9bdad20d,921679af-a07e-442d-b254-00f81e5f665d,c679812d-8719-424c-f810-c17bf20e8d10,970.76,270,980,48,645,992,262,178,71,658,45.88,33.39,97.26,858.49,improving,39,785,942,true,46.44,behind,sample_text_879,2026-01-13T15:51:34.508Z,2025-05-05T03:10:12.467Z,2025-08-12T09:34:36.363Z,2025-12-25T05:00:08.673Z,2026-01-18T06:08:01.946Z,2026-03-30T00:02:55.121Z
e0efad75-6498-49ee-5fc6-12b0774cf3ac,2aec5726-4c1e-417e-c6cf-9881808fd293,c8bf5171-97bd-4a3c-df89-c4059e1474e2,0519f110-4080-47f1-0e4d-53c0e3b18659,696.27,90,72,794,297,997,407,844,662,830,0.32,22,29.13,725.9,improving,557,987,444,false,55.81,behind,sample_text_4348,2025-05-08T20:54:59.675Z,2026-02-24T20:47:48.135Z,2025-09-21T11:50:10.540Z,2026-03-13T02:13:03.467Z,2026-03-17T20:52:48.322Z,2026-02-05T17:01:50.807Z
