id,student_id,school_id,attendance_rate,attendance_trend,days_absent_last_30,chronic_absence_flag,gpa_current,gpa_trend,math_assessment_pct,reading_assessment_pct,assessment_trend,proficiency_level,growth_percentile,missing_assignment_rate,missing_assignments_count,total_assignments_count,assignment_trend,behavior_incident_count,behavior_incident_trend,suspensions_count,engagement_score,data_completeness,last_sis_sync,last_lms_sync,last_assessment_sync,computed_at,created_at,updated_at
d21fe17e-7872-4d9e-6f13-fc310775969b,72ea06ea-6647-4b34-faa9-4b6acc59b996,7006fd96-e3f8-4225-33e4-be34d610ffbb,73.6,578.75,296,true,729.91,406.52,579,443,256.2,738.55,92,21.83,9178,3598,437.3,1300,78.09,5060,40.86,339,2025-07-19T02:21:02.565Z,2025-07-07T00:23:58.444Z,2025-11-19T19:17:15.295Z,2026-01-21T12:41:52.701Z,2025-10-15T22:53:02.813Z,2025-10-17T02:31:44.643Z
8adca92c-f8ff-4ec2-df37-d9f005105c96,08c9d53b-5bb4-4a4e-3e69-2fcd9679e99e,13f8f388-7de1-4383-f922-a0d8a397e76c,99.64,281.19,331,false,662.46,5.64,69,160,853.41,223.24,426,28.35,7119,4201,868.32,2483,86.94,5054,828.79,893.07,2025-12-26T20:23:12.384Z,2025-12-22T01:25:08.970Z,2025-08-28T21:03:38.699Z,2025-12-23T05:47:28.688Z,2025-12-23T01:04:31.308Z,2026-02-13T01:51:04.914Z
e0415c76-5a1a-458b-34de-06d4f5f90353,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,76fb7096-3d5c-4180-3013-e7a55c8b02bb,4.12,875.3,259,true,4.43,118.73,199,380,242.15,95.83,165,67.15,9395,1749,187.97,1589,389.5,8717,231.81,123.33,2025-12-22T11:41:13.016Z,2025-09-11T02:25:24.936Z,2025-09-15T20:55:01.887Z,2025-10-30T15:31:09.206Z,2025-11-12T10:42:46.957Z,2025-09-30T07:42:38.326Z
ef2a5e05-a079-41e1-f26c-94a22eb29559,5cca90e9-35ef-4b60-da97-176e79a801fd,3f4d6f7d-05f7-4310-de9f-ae93e46984db,41.75,468.18,362,true,693.24,708.12,20,631,674.72,734.57,813,69.39,4135,6218,870.11,9139,43.36,1727,673.77,127.91,2025-05-02T03:12:00.653Z,2025-04-19T14:30:10.938Z,2026-03-16T06:15:51.848Z,2025-09-29T21:04:03.572Z,2025-07-01T17:45:48.508Z,2025-05-27T00:50:56.823Z
806ae96d-6509-4ee8-69a1-656a2e33d71d,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,b017f20d-2b75-45dd-64d2-722f145a78d0,75.26,463.75,158,false,33.86,49.52,563,137,572.63,639.95,69,70.99,4187,4148,694.4,8394,395.2,6273,11.31,487.77,2025-09-24T12:24:37.728Z,2025-10-05T22:02:49.852Z,2025-05-01T06:11:50.076Z,2025-08-08T05:28:54.290Z,2025-06-06T04:53:49.252Z,2025-10-27T22:48:14.369Z
1869a805-ec27-4e84-604a-2231531ae014,44e96aef-1775-4e8c-e285-02e0cadba8e3,c0b731c7-72d6-4cbc-7d82-0603fe27478a,8.32,143.84,851,true,89.77,770.06,402,570,252.58,148.75,398,17.51,9297,3380,838.09,6443,623.67,8320,172.8,337.62,2025-07-06T05:49:43.202Z,2026-03-14T21:49:58.884Z,2025-07-02T20:46:33.617Z,2026-03-01T14:24:18.628Z,2025-11-21T06:58:52.515Z,2026-02-15T21:52:19.211Z
10197240-08bc-47b3-991d-355c93b0485d,83c0f5a4-11a8-4b1f-5064-e6047d878674,1612581f-ee93-42bd-8ca1-106ca3f5fb8d,25.61,909.83,47,false,747.34,411.29,265,818,792.94,457.47,689,18.58,4066,9063,599.26,618,50.34,6678,523.75,494.23,2025-06-13T09:00:55.985Z,2026-04-02T11:45:15.439Z,2025-09-14T03:54:27.245Z,2025-06-25T07:50:07.753Z,2026-04-02T09:39:39.027Z,2025-05-03T05:26:38.691Z
962172db-8403-40a9-cb29-90eb136b474a,8896db36-2d61-437b-b2c1-dc033ac04606,5eca5363-069f-462b-ef13-7dba299c99d9,87.79,877.11,830,true,114.92,816.37,912,58,443.78,922.63,248,16.82,1985,27,399.95,3931,222.52,6842,474.92,449.79,2026-01-18T15:14:56.484Z,2025-07-23T23:27:15.811Z,2025-05-09T12:08:46.140Z,2026-01-25T06:14:29.334Z,2025-05-28T20:42:29.678Z,2025-09-13T11:57:55.670Z
998a197d-d761-4cb6-95cf-65223653a504,230051a7-77f6-49c9-6d7a-c1c341da56c9,2e858920-a13b-46d3-3f94-8050bb03f098,31.86,492.76,823,false,990.32,801.83,347,359,883.8,71.75,615,49.94,3272,5272,385.98,2031,490.07,1409,255.59,835.02,2025-06-25T09:29:30.122Z,2025-10-03T17:07:27.448Z,2025-11-22T02:41:02.877Z,2025-04-26T14:01:42.993Z,2025-05-01T07:18:47.289Z,2025-07-27T13:17:04.460Z
ff5a9271-5de9-4705-b48b-de6fc5e827b7,2de16969-104d-43a0-bfd9-fe690d9d6eac,2a4e5e57-fab3-47be-aa17-438ff8cedd26,46.3,959,462,true,502.13,597.21,994,141,298.72,253.18,182,31.75,9712,8530,860.57,5604,962.73,2654,540.97,568.43,2025-12-09T01:08:39.964Z,2026-04-11T11:13:05.011Z,2026-01-06T12:19:45.092Z,2025-04-25T08:37:27.617Z,2026-01-07T22:24:17.996Z,2025-05-31T15:37:55.871Z
59e28213-db9c-4f1b-459b-c83e70617001,74996144-2438-4454-03fb-d777b4c9db8b,7006fd96-e3f8-4225-33e4-be34d610ffbb,51.99,575.36,378,false,92.56,327.01,176,141,486.76,779.19,265,10.56,2768,413,126.34,1324,213.2,8974,605.56,50.47,2026-01-21T06:55:52.572Z,2025-05-01T05:37:15.660Z,2025-04-27T10:48:00.249Z,2025-11-16T08:04:50.320Z,2025-11-05T20:13:42.312Z,2025-07-14T12:21:19.829Z
e2a6fadb-aa54-46dc-aa21-e76d32046661,ca649c96-10ee-4d76-dcea-e4beca9603df,837a9baf-7fed-4fe4-630e-eeaf60164bcb,29.02,214.13,164,false,796.76,178.75,14,667,456.87,478.98,426,97.81,9499,3065,395.2,4858,6.84,728,671.63,301.15,2025-08-21T20:25:47.067Z,2026-03-31T18:53:33.616Z,2025-07-25T14:16:15.578Z,2025-12-07T16:23:17.117Z,2025-07-17T02:52:51.045Z,2026-01-05T21:11:09.795Z
baa5489c-d40f-4f0a-2931-a1aa4993a499,3aaad658-14e8-4861-52c9-2341f1d4e7da,7006fd96-e3f8-4225-33e4-be34d610ffbb,40.89,615.54,986,true,960.89,250.2,896,127,233.85,902.08,860,12.43,6585,4129,535.52,772,181.39,8368,144.88,832.45,2025-05-06T07:51:14.033Z,2025-06-19T08:43:24.632Z,2025-08-13T01:38:49.198Z,2025-10-09T21:47:23.294Z,2025-10-21T06:40:51.771Z,2025-07-13T21:10:08.749Z
b9ee32ce-5dba-436d-0974-71fa0d460e77,cd416869-1efc-4398-0a2a-903b79ed2d98,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,26.45,879.93,848,true,177.08,601.06,240,954,786.78,236.69,188,11.93,1877,2490,482.48,5053,67.11,8693,537.81,679.77,2026-02-09T01:35:36.534Z,2025-07-04T13:53:04.792Z,2025-07-20T22:35:49.782Z,2025-05-13T23:30:23.916Z,2026-03-20T00:48:02.368Z,2025-10-29T09:37:13.970Z
a40fa64c-b6cc-4c64-104f-e2982c815414,e66f5152-bb91-495c-70a1-919b8657aacd,10539e4e-19ad-49ff-5fb1-13c6a13a9cc0,55.39,965.89,522,true,976.91,571.39,415,974,819.97,896.12,128,67.34,5378,7287,7.32,274,715.58,7267,412.65,44.77,2026-01-10T04:12:20.842Z,2025-12-18T08:20:40.198Z,2026-03-08T19:00:08.703Z,2025-07-27T01:44:49.685Z,2025-08-19T23:47:55.616Z,2025-11-15T10:28:47.142Z
b2952025-574f-4527-80aa-dffe49dc4752,4ca4247e-c61f-4837-bf77-9c36a300d1a6,94519cc1-bdc7-4549-769e-8964efcea7c6,22.12,536.79,443,true,87.95,287.68,921,915,984.2,113.62,678,73,6100,3672,348.79,9765,475.67,1539,27.81,843.43,2026-03-02T21:59:02.332Z,2026-01-23T16:22:28.212Z,2025-09-03T00:48:14.079Z,2025-06-18T09:52:49.730Z,2025-07-18T22:31:01.733Z,2025-05-23T07:25:18.768Z
5e753557-2058-4f9e-6bf5-8b92e581063a,73e655b7-927f-4010-5d38-ed87d5958465,24557b57-0c13-4c0c-a3e9-39903a1a94a3,94.79,760.86,455,true,762.05,973.93,153,296,982.73,570.47,491,41.15,2466,3448,196.08,4623,993.6,9086,724.64,536.18,2025-05-19T13:01:19.024Z,2026-01-03T02:55:48.317Z,2025-08-30T22:31:27.027Z,2026-01-17T23:47:08.674Z,2025-05-19T12:06:31.728Z,2025-08-26T16:34:21.150Z
2f6c8ab7-5110-4c27-617e-9c5c63222fdf,4b7cf6ad-bee5-43d3-4470-e6643cf6983e,8fcce2e7-79c7-439d-1c00-1a62a46a56f2,38,598.87,420,false,631.53,391.65,109,616,552.65,385.82,171,6.92,6056,9438,3.58,7922,936.48,5603,7.33,386.67,2025-10-11T09:13:42.066Z,2026-02-18T01:38:06.493Z,2025-06-06T20:36:03.001Z,2025-08-24T20:39:09.483Z,2025-07-16T12:54:58.508Z,2025-09-11T04:04:59.513Z
21f0ac43-a564-4699-627c-76f6f66c5aab,3e334f12-6fd2-4fbe-3f23-a1309343356d,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,21.55,473.36,830,false,174.28,597.23,480,580,96.56,143.75,489,53.48,8380,3460,917.99,8877,841.09,8843,649.19,27.48,2025-04-16T22:04:31.262Z,2025-07-27T13:31:00.511Z,2026-03-24T12:51:43.368Z,2025-09-26T01:33:03.082Z,2025-08-06T01:11:03.214Z,2026-03-20T12:52:54.985Z
77d7af7d-91c5-4285-4054-1d6b2cbc85ad,3e4e588f-bb13-48f9-ae27-231d699b174f,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,65.95,25.91,631,true,602.38,71.46,622,21,176.75,479.35,777,41.88,7468,783,761.37,7460,760.74,7682,245.72,98.02,2025-06-24T16:15:19.448Z,2025-09-16T11:16:14.706Z,2025-12-10T10:12:04.239Z,2025-12-11T10:01:25.087Z,2025-05-09T19:02:42.307Z,2025-10-24T17:46:01.570Z
f1f252ea-e05b-40b5-54c7-22c5bce47fd7,83c0f5a4-11a8-4b1f-5064-e6047d878674,5b1b6bbb-ac85-477d-9a11-d480281a4b21,45.19,476.63,809,false,525.23,979.76,412,623,206.86,176.71,755,69.52,6968,5047,976.67,2433,601.07,4456,663.95,945.71,2025-06-14T11:14:46.654Z,2025-11-06T17:07:00.118Z,2025-05-14T07:07:14.493Z,2025-06-26T15:32:22.893Z,2025-08-04T09:53:27.401Z,2026-03-06T04:19:17.472Z
e5709963-eb8d-4dcc-28f1-e482ae4d79fd,cfed3b67-1de3-46ea-e76f-c89d08ec289a,76fb7096-3d5c-4180-3013-e7a55c8b02bb,97.63,554.06,200,true,28.42,678.2,25,264,370.12,313.19,921,99.92,2523,9876,511.58,691,746.24,8217,528.55,166.31,2025-06-16T09:19:03.299Z,2026-03-02T05:32:00.405Z,2026-04-09T02:19:48.732Z,2025-11-18T03:59:24.526Z,2025-12-07T12:11:41.885Z,2025-09-16T14:32:42.610Z
a87f2e93-4e38-4c12-6fd2-5af504877521,7e33c19d-304d-44cf-6308-c84646b5b9b6,661bcb95-f84e-4871-e1c4-675bf8171439,79.42,96.61,182,true,556.8,653.42,63,120,118.84,438.15,330,47.44,9353,4960,598.94,8133,528.86,4140,408.78,296.96,2026-01-29T20:44:22.425Z,2025-05-10T12:27:31.365Z,2025-04-22T15:35:26.558Z,2025-08-15T19:23:20.816Z,2025-07-22T10:29:10.185Z,2026-02-20T03:27:47.554Z
11a5c7d4-8928-43e6-47a9-fc6b59e2a23d,0ba497e7-4a6e-4b40-b8d5-7f23952ad2cd,4f68cba7-6170-4ab1-21f9-a7a23a74f8c0,29.85,434.02,778,true,413.58,57.38,545,998,920.69,811.5,66,64.81,3325,1658,79.05,4698,901.8,6029,919.96,354.23,2025-04-12T01:55:24.106Z,2025-07-18T13:47:41.075Z,2025-05-21T01:31:40.357Z,2026-01-14T08:59:36.865Z,2025-09-25T16:34:19.434Z,2025-05-30T19:17:19.281Z
1e88592a-a29e-480e-b71b-5646aa733ebc,98dc63d7-8988-4ff8-b7ca-2ab8d1f39352,f56bd850-ae1d-4c12-1f67-ecd289df1620,36.43,853.04,461,false,141.5,723.13,21,948,956.92,36.33,819,62.96,9897,2180,207.63,9700,618.98,5763,862.95,317.69,2025-11-14T09:55:23.601Z,2025-09-29T09:39:49.900Z,2026-01-16T13:07:08.507Z,2025-04-28T07:45:57.277Z,2025-12-17T05:20:43.156Z,2026-02-15T22:21:43.281Z
29708116-8bd8-42f4-638a-f2a3001de631,f61f2a14-3a64-4170-c4e0-7f394614ec15,7e8192d3-756a-4974-209e-dc1ea1cca26e,25.67,317.37,246,false,444.32,442.57,233,425,742.63,763.58,205,78.01,4362,3297,539.82,8021,223.14,5774,41.59,548.88,2025-11-04T20:42:14.969Z,2025-07-19T13:46:24.812Z,2025-12-31T05:32:00.653Z,2025-09-18T15:12:38.361Z,2025-10-16T01:51:12.465Z,2025-08-25T19:28:49.864Z
0ddc8ef7-c74a-4c09-8de5-5900ce127973,4361747f-bbcd-4426-e55e-5ac00ba3e695,c0b731c7-72d6-4cbc-7d82-0603fe27478a,26.74,795.8,55,false,851.03,40.41,250,826,268.69,361.05,329,37.32,6285,6312,120.19,4290,674.27,1063,840.17,586.51,2025-12-12T01:37:47.160Z,2025-10-11T19:05:37.531Z,2026-03-07T00:49:30.317Z,2025-05-31T14:52:59.189Z,2025-05-30T16:23:09.397Z,2025-12-15T16:51:05.070Z
87f79119-af68-4ea0-d317-fc27a0bc48c5,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,fecc715c-91cf-4144-4e6d-27d53565cfa5,54.03,110.15,896,true,40.36,787.8,281,715,814.94,728.45,616,44.7,2486,4675,304.96,7893,47.08,4846,362.87,216.92,2025-06-24T02:38:14.304Z,2025-06-24T04:33:52.013Z,2025-10-30T03:35:10.772Z,2026-01-13T15:32:29.596Z,2025-11-04T09:54:14.556Z,2026-02-18T00:49:30.437Z
ddea6eb0-9a91-430b-ecc7-cace473f6dda,dc5c38cd-11bd-4d48-b540-0659ffe8f55b,94dc4310-c140-4af7-8a5b-88c24ff5a5d3,27.82,576.51,93,false,521.79,33.96,860,641,764.51,209.93,920,84.41,7108,8830,137.86,5398,161.35,6192,122.55,742.84,2025-08-30T08:27:05.586Z,2025-07-27T16:55:15.053Z,2025-07-14T21:16:02.888Z,2026-02-11T19:06:58.808Z,2025-08-29T17:52:51.648Z,2025-04-15T08:50:45.723Z
83323869-eb7e-49d6-712d-79a845ee4415,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,f3e56a9d-701d-4138-17b4-468168466ac1,36.6,352.64,645,true,66.67,231.3,760,204,79.83,290.82,90,83.81,2471,4024,222.1,8471,201.7,5906,70.35,868.14,2026-04-09T13:45:16.370Z,2026-02-11T09:46:39.285Z,2026-01-12T20:11:10.957Z,2026-03-05T09:18:54.563Z,2025-04-30T02:30:11.721Z,2025-11-06T10:28:07.048Z
751ad557-f791-4b3c-b947-21b932217acb,f3bdc0f5-709a-4443-3bcd-690202dcd619,76fb7096-3d5c-4180-3013-e7a55c8b02bb,93.02,165.46,411,false,116.75,522.08,761,488,354.23,370.89,484,5,7468,3948,189.88,7013,817.82,8788,286.98,312.73,2026-02-19T11:31:58.532Z,2025-05-05T15:12:39.238Z,2026-01-05T04:14:58.881Z,2025-04-23T14:49:05.760Z,2026-03-21T13:02:45.031Z,2025-06-17T17:46:03.659Z
8e3e0fb1-cd5c-491e-cc5f-f4014eda0096,8ec11999-7a20-466e-84f7-f134e29d20eb,469af544-bb26-4d4c-4b28-ab15c4812991,78.59,720.57,881,false,105.28,196.38,100,660,203.46,117.28,425,40.91,1376,4990,842.87,9370,531.29,8475,941.4,865.77,2025-10-05T00:41:55.981Z,2025-07-27T18:27:20.092Z,2025-09-06T20:33:43.764Z,2026-03-23T11:48:55.075Z,2025-10-27T03:20:42.472Z,2025-05-13T07:35:49.733Z
41dc5f88-c4b6-489d-c1a3-2c5a82ace26f,40dc6875-50a3-4da6-8104-124ea7a529fb,a41d4030-6171-4181-a953-5d0104c592fd,73.1,878.52,312,false,68.02,791.29,443,991,645.52,549.62,763,42.74,3748,4678,113.84,6310,526.08,3115,965.21,258.45,2025-08-14T22:15:09.308Z,2025-11-27T20:59:17.436Z,2026-03-23T15:48:05.195Z,2026-04-11T19:41:49.162Z,2025-11-15T11:24:44.460Z,2025-11-30T00:45:00.658Z
2817b834-1468-4e70-38b9-4794cab073dd,440eba09-b8a9-4df2-7ce2-88916df0536d,4fab3abf-dd8f-4d4b-ef39-52d4314418ca,68.64,905.24,833,false,813.75,137.76,137,122,878.74,496.72,441,44.66,6976,1879,6.34,5075,69.72,4357,6.56,541.39,2025-09-23T08:22:18.002Z,2025-04-18T11:58:31.980Z,2026-01-27T20:54:04.293Z,2025-05-31T21:06:05.047Z,2026-01-11T01:49:06.166Z,2025-11-05T13:13:07.224Z
864b685f-472b-4c12-3df2-930619c68560,49c0f8d8-fcc1-4c41-a548-3ff914a66692,7d85b267-ac94-499b-94c1-eff3632a4d8b,14.39,433.56,972,true,533.42,603.5,745,233,616.2,681.92,508,3.32,6170,8409,69.29,175,431.58,7767,766.7,471.88,2025-07-21T01:00:27.655Z,2026-01-08T03:04:54.268Z,2025-08-21T05:03:06.030Z,2025-10-08T06:33:21.600Z,2026-03-26T18:59:12.603Z,2025-05-24T18:06:04.589Z
7fbbd340-5a1f-482e-52a4-24e02b74247b,974aa30d-547e-4e21-86d6-1f3c34623f7f,3d03d7a9-93e0-4b8e-6b5b-e7f8337fab48,34.4,787.13,842,true,600.55,965.2,994,601,141.87,777.24,58,82.72,9158,7064,438.35,2648,175.01,5044,193.86,532.43,2026-03-25T02:35:33.857Z,2025-07-20T16:38:45.424Z,2025-11-29T05:44:14.720Z,2026-01-20T17:32:52.189Z,2025-08-25T09:42:35.278Z,2025-11-10T13:41:38.355Z
fc17e252-2f2c-45fd-4142-415c08d5b586,26241fc8-1326-4f27-2a84-eb284a0bd4ba,b9a92613-a49f-49ac-02ac-12389b77c55c,93.24,118.85,385,false,301.09,162.02,232,285,185.48,920.81,379,99.67,9050,1371,15.55,4281,522.87,6345,663.97,836.99,2025-07-09T15:53:08.091Z,2025-12-26T19:24:25.785Z,2025-05-13T14:30:50.069Z,2025-06-21T00:38:55.262Z,2026-02-03T06:29:35.381Z,2025-10-15T21:17:27.923Z
7654dc50-122d-47c0-9833-ceae02f49f11,4335fda9-afa6-493e-0026-1aa0263939a5,b9a92613-a49f-49ac-02ac-12389b77c55c,65.2,151.89,956,true,805.12,950.59,994,709,321.18,272.79,943,18.16,4341,6797,622.85,6759,799.21,8682,258.16,576.83,2025-07-23T19:49:52.993Z,2025-09-28T22:55:20.951Z,2026-02-27T08:54:35.343Z,2026-01-20T05:39:02.226Z,2026-01-12T13:56:44.848Z,2025-05-15T12:30:13.814Z
33e16ad8-7b2c-4853-ad29-1feef2038bf6,cfed3b67-1de3-46ea-e76f-c89d08ec289a,fe4720c1-f369-4760-b122-6b324f08f3a3,27.17,731.78,246,true,242.64,686.33,175,250,268.06,386.03,535,99.73,8363,639,496.55,6862,935.81,3733,505.07,199.66,2025-06-21T07:08:45.919Z,2025-10-18T04:25:36.218Z,2026-01-16T20:08:46.536Z,2025-10-11T11:34:18.635Z,2025-10-28T07:58:56.314Z,2025-04-15T00:46:22.869Z
8f86a0d4-f895-4bd9-8e8b-8591fe2fce53,7e8ad38f-d17c-4824-3c91-c8579a6b5e5f,aed83b90-feeb-480d-e57c-176768104c81,43.95,895.85,638,false,27.2,769.74,205,801,908.93,204.31,629,97.05,6142,3758,952.21,6332,501.84,4296,140.7,477.27,2026-03-02T14:32:42.470Z,2025-10-28T07:56:58.797Z,2025-09-15T15:57:29.755Z,2025-07-09T08:32:26.845Z,2025-08-08T23:51:27.700Z,2025-09-22T23:02:35.955Z
4a0138fb-fdcc-4ac0-2b1b-57dd52099919,a9f9f807-e129-4f29-9091-c45f8770da1a,76fb7096-3d5c-4180-3013-e7a55c8b02bb,85.67,626.68,817,false,286.76,378.34,936,548,623.85,781.44,111,89.66,6017,5725,213.37,6368,647.51,3240,984.81,282.05,2026-03-08T20:46:14.812Z,2026-02-17T08:59:56.884Z,2025-10-11T21:53:34.317Z,2026-03-01T06:59:51.452Z,2026-02-12T10:50:38.291Z,2026-03-27T10:38:29.274Z
40af1fc3-4e87-4b43-9072-89912c837ab2,26241fc8-1326-4f27-2a84-eb284a0bd4ba,b9a92613-a49f-49ac-02ac-12389b77c55c,87.82,261.06,21,true,753.12,801.16,734,226,493.36,719.99,45,19.04,5029,2162,251.04,7298,734.38,8984,759.23,704.18,2025-10-22T22:34:02.436Z,2025-07-06T09:15:27.933Z,2026-01-17T21:51:15.158Z,2025-05-02T21:28:16.467Z,2025-09-22T18:03:15.912Z,2026-03-12T13:36:18.966Z
d738807d-d055-4e88-9b92-16ff5e52de78,5ad3d718-54d7-4cd2-1fcf-87aea33287e9,4c81bc97-321d-48c5-d316-8243b2e8187e,51.17,795.97,716,true,346.14,430.77,753,318,842.36,141.85,559,68.67,9411,124,476.61,2569,588.75,631,240.71,890.43,2026-01-07T13:07:37.203Z,2025-07-05T19:54:19.080Z,2026-02-27T22:31:43.478Z,2025-09-17T14:05:11.854Z,2026-03-29T11:15:52.649Z,2026-03-15T01:11:47.727Z
4ba5e9f2-5a4e-44ab-23d3-af5842d7c3e3,4ca4247e-c61f-4837-bf77-9c36a300d1a6,f3e56a9d-701d-4138-17b4-468168466ac1,69.38,163.57,726,false,211.07,380.91,36,948,989.12,723.26,224,59.45,8098,9951,720.84,1111,617.07,4198,926.27,294.82,2025-06-09T01:36:37.050Z,2026-03-11T12:04:21.538Z,2025-12-28T17:49:30.509Z,2026-02-01T04:25:49.017Z,2025-11-09T13:13:43.024Z,2025-09-27T06:28:28.196Z
c2511601-a6db-4f94-374c-e4fd6a7c350e,230051a7-77f6-49c9-6d7a-c1c341da56c9,3f4d6f7d-05f7-4310-de9f-ae93e46984db,59.14,754.93,400,true,552.76,569.98,164,588,633.42,223.04,244,45.46,738,3266,821.06,465,190.89,1877,826.68,765.06,2025-04-29T10:49:16.875Z,2025-06-22T16:21:42.526Z,2025-06-16T03:03:24.191Z,2025-11-06T20:50:18.009Z,2025-07-05T01:21:09.544Z,2025-09-27T16:46:52.135Z
308a4e76-6f48-48c0-b81f-4a1d3beec06e,cd416869-1efc-4398-0a2a-903b79ed2d98,3f4d6f7d-05f7-4310-de9f-ae93e46984db,98.74,396.16,731,false,112.91,854.63,738,32,219.95,512.13,950,43.77,1638,6085,449.27,970,4.67,60,577.29,738.99,2026-03-03T21:57:43.775Z,2025-08-09T06:36:13.125Z,2025-05-11T16:18:27.465Z,2025-11-13T09:24:30.969Z,2025-12-03T10:20:45.334Z,2025-10-08T20:25:28.860Z
c67b93cc-bfdf-46ce-2dd3-3a97ce9c088c,31e6dcd8-7b5b-4c54-b419-66da1259c0d7,2e842555-494e-4eac-25b2-d2a4430cc9ed,86.05,331.84,402,true,574.8,108.8,533,775,806.24,450.44,199,44.9,438,2335,705.65,337,773.99,1217,483.89,871.44,2025-11-16T05:54:29.379Z,2026-03-20T03:33:48.149Z,2025-10-20T02:44:15.390Z,2025-07-31T19:24:17.800Z,2026-02-20T02:21:46.406Z,2025-05-15T20:27:00.695Z
